ProductoId,ReorderPoint,ABC,lead_time
8170,139,A: 1k-30k,7.7403508771929825
8171,441,A: 1k-30k,7.6128266033254155
8172,524,A: 1k-30k,7.905405405405405
8173,39,B: 100-1k,8.302272727272728
8178,315,A: 1k-30k,7.391231964483906
8184,570,A: 1k-30k,7.828220858895706
8187,68,B: 100-1k,7.491566265060241
8189,41,B: 100-1k,7.822761194029851
8191,26,B: 100-1k,7.408602150537634
8200,125,B: 100-1k,7.86
8202,321,A: 1k-30k,7.561542034370645
8203,460,A: 1k-30k,7.506151142355009
8205,149,A: 1k-30k,7.411242603550296
8207,16,C: <100,8.833333333333334
8212,10,C: <100,7.968421052631579
8214,156,A: 1k-30k,7.7887678122380555
8218,49,B: 100-1k,7.653932584269663
8221,4,C: <100,8.104166666666666
8223,51,B: 100-1k,7.632516703786192
8228,4,C: <100,7.0
8231,15,C: <100,8.203252032520325
8232,91,B: 100-1k,7.561780506523408
8233,99,B: 100-1k,7.182291666666667
8235,7,C: <100,9.25
8236,1074,A: 1k-30k,7.673175745118191
8237,11,C: <100,8.04
8242,29,B: 100-1k,8.251162790697675
8246,44,B: 100-1k,7.742268041237113
8252,31,B: 100-1k,7.783475783475783
8254,13,C: <100,7.833333333333333
8258,68,B: 100-1k,7.498847926267281
8262,36,B: 100-1k,8.574193548387097
8264,172,A: 1k-30k,7.59963325183374
8265,80,B: 100-1k,7.449304174950298
8267,42,B: 100-1k,7.912650602409639
8268,2,C: <100,7.492307692307692
8272,34,C: <100,6.82051282051282
8273,38,B: 100-1k,7.432539682539683
8274,14,C: <100,8.88888888888889
8275,26,B: 100-1k,7.544474393530997
8280,47,B: 100-1k,7.574257425742574
8282,29,C: <100,8.5
8283,5,C: <100,7.3580246913580245
8288,162,A: 1k-30k,7.377521613832853
8289,10,C: <100,6.975903614457831
8295,21,B: 100-1k,7.358333333333333
8296,72,B: 100-1k,7.860991379310345
8298,27,B: 100-1k,7.506607929515418
8312,300,A: 1k-30k,7.684709066305818
8322,25,B: 100-1k,7.348837209302325
8323,74,B: 100-1k,7.415774099318403
8327,8,C: <100,6.827225130890052
8329,226,A: 1k-30k,8.125984251968504
8337,6,C: <100,7.0
8338,77,B: 100-1k,7.694763729246488
8339,132,B: 100-1k,7.741040462427746
8342,91,B: 100-1k,7.316742081447964
8345,133,B: 100-1k,7.678544914625093
8346,64,B: 100-1k,7.900826446280992
8351,20,B: 100-1k,7.531034482758621
8358,148,A: 1k-30k,8.014778325123153
8359,55,B: 100-1k,7.735849056603773
8361,55,B: 100-1k,7.5662551440329215
8366,14,C: <100,7.241935483870968
8367,28,B: 100-1k,7.777777777777778
8368,161,A: 1k-30k,7.848942598187311
8369,22,C: <100,7.5966386554621845
8370,92,B: 100-1k,7.499576271186441
8379,49,B: 100-1k,7.254794520547946
8386,62,B: 100-1k,7.642156862745098
8387,72,B: 100-1k,7.6175710594315245
8393,25,B: 100-1k,7.556818181818182
8395,22,B: 100-1k,7.6
8398,26,B: 100-1k,7.1571125265392785
8401,13,C: <100,8.2
8402,16,C: <100,8.571428571428571
8408,39,B: 100-1k,7.466666666666667
8409,12,C: <100,7.216666666666667
8412,4,C: <100,7.5636363636363635
8413,88,B: 100-1k,7.856416772554002
8420,44,B: 100-1k,7.2926829268292686
8421,194,A: 1k-30k,7.318274111675127
8422,42,C: <100,7.777777777777778
8423,47,B: 100-1k,8.021097046413502
8424,44,B: 100-1k,7.0014450867052025
8425,9,C: <100,8.3125
8434,3,C: <100,7.75
8437,6,C: <100,7.331288343558282
8438,169,B: 100-1k,7.666666666666667
8440,70,B: 100-1k,7.465909090909091
8441,533,A: 1k-30k,7.566481994459834
8442,44,B: 100-1k,7.098984771573604
8443,15,C: <100,7.814285714285714
8444,13,C: <100,7.109090909090909
8446,24,B: 100-1k,8.024316109422493
8447,6,C: <100,8.314285714285715
8448,69,B: 100-1k,7.621664050235479
8450,110,B: 100-1k,7.747273893521488
8451,177,A: 1k-30k,7.503860219422998
8452,49,B: 100-1k,7.730769230769231
8454,8,C: <100,7.178082191780822
8455,43,B: 100-1k,7.44672131147541
8456,7,C: <100,7.857142857142857
8458,11,C: <100,7.229508196721311
8462,115,B: 100-1k,7.361519607843137
8464,26,B: 100-1k,7.714285714285714
8467,176,B: 100-1k,7.090909090909091
8469,55,B: 100-1k,7.076347305389222
8470,71,B: 100-1k,7.506072874493927
8472,90,B: 100-1k,7.109938434476693
8473,50,B: 100-1k,7.178070175438597
8474,44,B: 100-1k,7.245508982035928
8475,276,A: 1k-30k,7.576100628930818
8476,46,B: 100-1k,7.231927710843373
8480,142,A: 1k-30k,7.948212083847102
8482,26,B: 100-1k,8.707920792079207
8485,56,B: 100-1k,7.6298076923076925
8491,24,B: 100-1k,7.904580152671755
8495,12,C: <100,7.4
8496,45,B: 100-1k,7.669201520912548
8497,101,B: 100-1k,7.770514603616133
8498,225,A: 1k-30k,7.728895689875032
8500,81,B: 100-1k,8.594594594594595
8501,7,C: <100,8.220183486238533
8504,368,A: 1k-30k,7.7422124600638975
8506,130,B: 100-1k,7.479937467430954
8508,2,C: <100,7.0
8512,966,A: 1k-30k,7.532327586206897
8513,282,A: 1k-30k,7.522370012091899
8515,83,B: 100-1k,7.5
8517,122,B: 100-1k,7.398158803222095
8520,32,B: 100-1k,7.63972286374134
8523,52,B: 100-1k,7.435897435897436
8526,134,B: 100-1k,7.492307692307692
8527,2,C: <100,8.0
8534,104,B: 100-1k,7.463182897862233
8535,3,C: <100,7.895910780669145
8537,79,B: 100-1k,7.5042573320719015
8543,14,C: <100,6.2592592592592595
8550,151,B: 100-1k,9.5
8562,93,B: 100-1k,7.473225946887244
8563,2,C: <100,4.0
8565,18,C: <100,8.285714285714286
8567,29,B: 100-1k,7.566233766233767
8576,588,A: 1k-30k,7.487031700288185
8579,33,B: 100-1k,7.230769230769231
8580,4,C: <100,9.0
8590,196,A: 1k-30k,7.5252201761409125
8599,110,B: 100-1k,7.818051575931232
8606,693,A: 1k-30k,7.61
8609,94,B: 100-1k,7.9787878787878785
8612,62,B: 100-1k,7.702928870292887
8616,6,C: <100,8.625
8617,54,B: 100-1k,7.634241245136187
8618,7,C: <100,8.75
8619,167,A: 1k-30k,7.568085106382979
8620,109,B: 100-1k,7.55978835978836
8621,94,B: 100-1k,7.336448598130841
8622,57,B: 100-1k,7.426294820717131
8623,136,B: 100-1k,7.846534653465347
8626,156,A: 1k-30k,7.612492033142129
8627,162,A: 1k-30k,7.56858407079646
8628,157,A: 1k-30k,7.7400318979266345
8630,27,B: 100-1k,7.145669291338582
8632,15,C: <100,7.9576271186440675
8634,4,C: <100,7.764705882352941
8637,25,B: 100-1k,7.74468085106383
8652,14,C: <100,7.788235294117647
8653,144,A: 1k-30k,7.607361963190184
8654,97,B: 100-1k,7.814285714285714
8655,32,B: 100-1k,7.653846153846154
8658,19,B: 100-1k,7.326612903225806
8660,49,B: 100-1k,7.928571428571429
8664,17,B: 100-1k,7.545454545454546
8670,250,A: 1k-30k,7.6350053361792956
8671,35,B: 100-1k,7.6728110599078345
8673,77,B: 100-1k,7.441762854144806
8674,60,B: 100-1k,7.40952380952381
8676,8,C: <100,7.689655172413793
8677,10,C: <100,7.277777777777778
8678,380,A: 1k-30k,7.591527987897125
8680,514,A: 1k-30k,7.485816347972263
8687,11,C: <100,7.60377358490566
8688,13,C: <100,7.240223463687151
8689,53,B: 100-1k,7.693193717277487
8691,248,A: 1k-30k,7.261300043047783
8693,108,B: 100-1k,7.503807106598985
8694,49,B: 100-1k,7.654784240150094
8696,43,B: 100-1k,7.847222222222222
8699,7,C: <100,8.777777777777779
8700,41,B: 100-1k,7.475138121546961
8701,63,B: 100-1k,7.717548076923077
8704,22,C: <100,7.51063829787234
8705,7,C: <100,7.7272727272727275
8708,17,C: <100,6.883720930232558
8717,7,C: <100,7.3428571428571425
8720,9,C: <100,7.86
8725,42,B: 100-1k,7.6400778210116735
8726,679,A: 1k-30k,7.471810089020772
8727,39,B: 100-1k,8.036809815950921
8728,13,C: <100,7.837209302325581
8729,2,C: <100,8.0
8730,100,B: 100-1k,7.713625866050808
8737,87,B: 100-1k,7.632135306553911
8741,22,B: 100-1k,7.926229508196721
8744,33,B: 100-1k,7.329166666666667
8746,441,A: 1k-30k,7.33943592281049
8749,30,B: 100-1k,7.519434628975265
8761,177,A: 1k-30k,7.274725274725275
8767,2,C: <100,7.666666666666667
8778,75,B: 100-1k,7.510376633358955
8780,33,B: 100-1k,7.837962962962963
8781,244,A: 1k-30k,7.641914191419142
8787,11,C: <100,7.5607476635514015
8788,232,A: 1k-30k,8.116564417177914
8790,90,B: 100-1k,7.496607869742198
8801,19,C: <100,6.5
8808,35,B: 100-1k,7.47112462006079
8815,220,A: 1k-30k,7.556366585563666
8819,136,A: 1k-30k,7.544496487119438
8822,705,A: 1k-30k,7.7936046511627906
8823,99,B: 100-1k,7.572398190045249
8828,3,C: <100,7.066666666666666
8837,135,A: 1k-30k,7.643524699599466
8838,133,A: 1k-30k,7.536437246963563
8840,106,B: 100-1k,7.428353658536586
8847,85,B: 100-1k,7.464716006884681
8848,17,C: <100,8.396694214876034
8875,9,C: <100,7.428571428571429
8877,15,C: <100,7.531914893617022
8892,71,B: 100-1k,7.551020408163265
8893,62,B: 100-1k,7.73019801980198
8895,19,C: <100,7.790697674418604
8897,22,B: 100-1k,7.276978417266187
8898,60,B: 100-1k,7.6882494004796165
8905,46,B: 100-1k,7.571810883140054
8907,29,B: 100-1k,7.671296296296297
8908,15,C: <100,8.642857142857142
8909,10,C: <100,8.18867924528302
8910,1192,A: 1k-30k,7.722371967654986
8914,3,C: <100,6.2
8918,5,C: <100,7.7272727272727275
8921,62,B: 100-1k,7.458928571428571
8922,76,B: 100-1k,7.805721096543504
8929,45,B: 100-1k,7.986486486486487
8943,15,C: <100,8.80952380952381
8958,17,C: <100,9.058823529411764
8961,895,A: 1k-30k,7.490035169988277
8962,20,B: 100-1k,7.5948717948717945
8965,9,C: <100,8.086206896551724
8970,66,B: 100-1k,7.524096385542169
8976,6,C: <100,7.555555555555555
8978,44,B: 100-1k,7.704918032786885
8985,97,B: 100-1k,7.885844748858448
8986,3,C: <100,4.541666666666667
9028,16,B: 100-1k,7.472222222222222
9037,30,B: 100-1k,7.008064516129032
9066,31,C: <100,8.833333333333334
9092,16,C: <100,8.700787401574804
9105,2,C: <100,10.0
9109,147,B: 100-1k,7.282242990654206
9115,27,B: 100-1k,8.375
9116,23,C: <100,10.472222222222221
9118,34,B: 100-1k,8.185185185185185
9129,42,B: 100-1k,7.517006802721088
9136,31,B: 100-1k,7.945945945945946
9140,7,C: <100,7.4
9145,869,A: 1k-30k,7.7181146025878
9147,8,C: <100,7.438775510204081
9191,35,B: 100-1k,9.5
9256,14,C: <100,8.011764705882353
9304,12,C: <100,7.753623188405797
9358,14,C: <100,8.009900990099009
9360,11,C: <100,8.464285714285714
9361,4,C: <100,8.465116279069768
9388,29,B: 100-1k,7.342592592592593
9439,10,C: <100,8.0
10021,15,C: <100,7.266666666666667
10030,8,C: <100,7.866666666666666
10051,20,C: <100,8.424460431654676
10057,14,C: <100,6.166666666666667
10058,209,A: 1k-30k,7.429840142095915
10062,62,B: 100-1k,7.10062893081761
10121,9,C: <100,8.0
10122,3,C: <100,5.5
10124,14,C: <100,8.5
10164,9,C: <100,6.875
10175,15,C: <100,7.564356435643564
10205,40,C: <100,7.318181818181818
10227,21,C: <100,8.276315789473685
10235,12,C: <100,7.363636363636363
10236,124,B: 100-1k,7.6380952380952385
10238,39,B: 100-1k,7.430939226519337
10239,132,B: 100-1k,7.918918918918919
10242,33,B: 100-1k,7.142857142857143
10254,36,B: 100-1k,7.326190476190476
10264,43,B: 100-1k,8.0
10266,161,A: 1k-30k,7.861435726210351
10267,17,C: <100,8.785714285714286
10274,2,C: <100,7.0
10283,94,B: 100-1k,7.855491329479769
10296,57,B: 100-1k,7.566860465116279
10298,36,B: 100-1k,7.736462093862816
10336,7,C: <100,7.0
10357,29,B: 100-1k,7.503289473684211
10359,4,C: <100,8.333333333333334
10370,3,C: <100,6.0
10372,32,B: 100-1k,7.539877300613497
10374,5,C: <100,8.0
10380,3,C: <100,7.492537313432836
10398,2,C: <100,5.083333333333333
10399,2,C: <100,10.0
10400,3,C: <100,7.4
10414,4,C: <100,6.864406779661017
10415,9,C: <100,6.790322580645161
10420,164,A: 1k-30k,7.709145427286357
10421,203,A: 1k-30k,7.623229461756374
10422,21,B: 100-1k,7.584541062801932
10441,15,C: <100,7.184873949579832
10443,71,B: 100-1k,7.426229508196721
10451,182,A: 1k-30k,7.154713114754099
10452,24,B: 100-1k,7.214876033057851
10453,57,B: 100-1k,7.116207951070336
10469,11,C: <100,7.188405797101449
10470,7,C: <100,6.978260869565218
10472,67,B: 100-1k,7.791475409836066
10531,10,C: <100,7.512195121951219
10576,17,C: <100,8.116504854368932
10579,67,B: 100-1k,7.592198581560283
10581,28,B: 100-1k,7.772277227722772
10591,11,C: <100,10.0
10596,72,B: 100-1k,7.721587492483463
10603,36,B: 100-1k,7.452830188679245
10606,17,C: <100,7.530612244897959
10609,40,B: 100-1k,7.851620947630923
10618,4,C: <100,6.25
10621,9,C: <100,8.428571428571429
10623,4,C: <100,9.75
10624,5,C: <100,9.1
10625,4,C: <100,9.5
10626,91,B: 100-1k,8.4901185770751
10642,2,C: <100,8.0
10647,11,C: <100,7.542483660130719
10650,27,C: <100,5.8
10666,15,C: <100,8.261603375527427
10676,8,C: <100,8.365853658536585
10680,37,B: 100-1k,7.732718894009216
10701,4,C: <100,7.6923076923076925
10702,28,B: 100-1k,7.503703703703704
10706,15,C: <100,7.0
10708,14,C: <100,8.23076923076923
10715,15,C: <100,7.666666666666667
10722,7,C: <100,7.0
10723,147,A: 1k-30k,7.685250079643199
10724,16,C: <100,7.5
10727,247,A: 1k-30k,7.846153846153846
10731,5,C: <100,8.518518518518519
10732,9,C: <100,8.304878048780488
10733,2,C: <100,8.282051282051283
10734,11,C: <100,8.208333333333334
10735,7,C: <100,7.064516129032258
10750,14,C: <100,7.591836734693878
10762,6,C: <100,7.333333333333333
10766,2,C: <100,8.0
10792,2,C: <100,10.6
10863,6,C: <100,8.857142857142858
10864,2,C: <100,9.6
10870,6,C: <100,7.96969696969697
10874,93,B: 100-1k,7.2188612099644125
10895,43,B: 100-1k,7.790816326530612
10910,2,C: <100,7.333333333333333
10916,17,C: <100,7.391891891891892
10927,29,B: 100-1k,7.593283582089552
10931,23,C: <100,8.0
10932,10,C: <100,7.275862068965517
10935,4,C: <100,7.444444444444445
10957,153,A: 1k-30k,7.127218934911243
10972,24,C: <100,8.5
11003,20,C: <100,8.418604651162791
11022,2,C: <100,8.083333333333334
11029,4,C: <100,7.391304347826087
11037,10,C: <100,7.3979591836734695
11038,2,C: <100,5.25
11055,5,C: <100,10.909090909090908
11067,36,B: 100-1k,7.376
11077,2,C: <100,6.5
11078,14,C: <100,6.5
11080,52,B: 100-1k,7.122222222222222
11088,2,C: <100,4.666666666666667
11089,44,B: 100-1k,7.868852459016393
11141,184,A: 1k-30k,7.419560185185185
11149,2,C: <100,7.466019417475728
11152,38,B: 100-1k,8.009803921568627
11153,17,C: <100,7.7
11154,41,C: <100,7.8
11156,10,C: <100,7.161290322580645
11164,3,C: <100,8.0
11174,7,C: <100,7.363636363636363
11187,7,C: <100,8.666666666666666
11196,85,B: 100-1k,7.443864229765013
11199,18,C: <100,7.033707865168539
11200,17,C: <100,7.044444444444444
11207,7,C: <100,6.857142857142857
11209,10,C: <100,7.0
11213,236,A: 1k-30k,7.690416141235813
11214,121,B: 100-1k,7.707948243992607
11219,947,A: 1k-30k,7.708556149732621
11227,17,C: <100,7.745098039215686
11238,45,B: 100-1k,7.580110497237569
11249,11,C: <100,8.117647058823529
11259,2,C: <100,7.2
11263,3,C: <100,7.0
11274,3,C: <100,8.0
11279,3,C: <100,8.0
11296,4,C: <100,9.666666666666666
11306,15,C: <100,8.428571428571429
11310,4,C: <100,6.7894736842105265
11319,2,C: <100,6.5
11320,22,B: 100-1k,7.888268156424581
11321,3,C: <100,6.818181818181818
11333,5,C: <100,8.153846153846153
11337,10,C: <100,7.8
11340,3,C: <100,8.647058823529411
11341,4,C: <100,8.0
11353,7,C: <100,7.95
11354,37,B: 100-1k,7.844660194174757
11366,11,C: <100,8.344827586206897
11367,35,B: 100-1k,8.528301886792454
11396,15,C: <100,7.72093023255814
11397,8,C: <100,8.26923076923077
11414,39,B: 100-1k,7.491039426523297
11423,2,C: <100,7.627450980392157
11433,15,C: <100,6.181818181818182
11437,13,C: <100,8.333333333333334
11440,38,B: 100-1k,7.809815950920245
11441,27,B: 100-1k,7.7637795275590555
11443,8,C: <100,7.534246575342466
11449,12,C: <100,7.478260869565218
11456,23,B: 100-1k,7.731182795698925
11460,18,C: <100,7.6879432624113475
11480,20,C: <100,7.7272727272727275
11488,112,B: 100-1k,7.280176211453744
11499,56,B: 100-1k,7.258823529411765
11529,109,B: 100-1k,7.833333333333333
11640,7,C: <100,7.701570680628272
11698,35,B: 100-1k,8.583850931677018
11699,18,C: <100,7.9491525423728815
11703,9,C: <100,7.733333333333333
11743,14,C: <100,8.0
11744,14,C: <100,8.0
11745,21,B: 100-1k,8.1
11749,7,C: <100,7.162790697674419
11770,2,C: <100,9.0
11771,6,C: <100,6.7727272727272725
11774,4,C: <100,7.142857142857143
11775,6,C: <100,7.571428571428571
11776,6,C: <100,7.25
11819,6,C: <100,8.789473684210526
11821,35,B: 100-1k,8.067073170731707
11825,244,A: 1k-30k,7.727611940298507
11826,422,A: 1k-30k,7.598796033994335
11827,156,A: 1k-30k,7.693424423569598
11828,406,A: 1k-30k,7.75425199583478
11854,30,B: 100-1k,7.272237196765499
11856,8,C: <100,7.956521739130435
11868,2,C: <100,7.75
11888,66,B: 100-1k,7.841549295774648
11891,9,C: <100,8.133333333333333
11915,51,B: 100-1k,7.340314136125654
11918,2,C: <100,9.0
11926,28,B: 100-1k,8.18421052631579
11932,10,C: <100,7.481481481481482
11957,139,B: 100-1k,7.490566037735849
11970,89,B: 100-1k,7.632716049382716
12024,8,C: <100,7.76595744680851
12052,2,C: <100,6.5
12067,20,C: <100,8.2
12069,38,B: 100-1k,7.584487534626039
12073,2,C: <100,7.0
12078,36,B: 100-1k,7.344827586206897
12079,12,C: <100,7.222222222222222
12086,18,C: <100,7.2727272727272725
12097,15,C: <100,7.333333333333333
12109,29,B: 100-1k,7.212996389891697
12110,36,B: 100-1k,7.105555555555555
12111,42,B: 100-1k,7.7973856209150325
12116,18,C: <100,8.39607843137255
12123,108,B: 100-1k,7.584367245657568
12133,7,C: <100,9.0
12134,3,C: <100,7.666666666666667
12139,3,C: <100,7.0
12140,28,B: 100-1k,7.729166666666667
12147,142,A: 1k-30k,7.474934036939314
12149,5,C: <100,8.0
12154,10,C: <100,7.9361702127659575
12155,34,B: 100-1k,7.595744680851064
12165,11,C: <100,8.333333333333334
12181,42,B: 100-1k,7.547344110854503
12188,52,C: <100,5.0
12191,21,C: <100,7.241935483870968
12192,4,C: <100,7.75
12199,2,C: <100,6.5
12203,81,B: 100-1k,7.618290258449304
12204,17,C: <100,8.045454545454545
12211,17,C: <100,7.952254641909814
12212,9,C: <100,7.840557275541796
12213,182,A: 1k-30k,7.895335608646189
12216,144,A: 1k-30k,7.786299329858526
12218,6,C: <100,7.909090909090909
12220,285,A: 1k-30k,7.964463397299218
12224,7,C: <100,7.5
12227,36,B: 100-1k,7.564102564102564
12234,11,C: <100,7.5772357723577235
12235,8,C: <100,7.532467532467533
12253,12,C: <100,10.0
12259,2,C: <100,8.0
12268,14,C: <100,7.333333333333333
12270,22,C: <100,7.432835820895522
12271,17,C: <100,7.964912280701754
12310,8,C: <100,6.884615384615385
12324,14,C: <100,7.166666666666667
12340,2,C: <100,8.333333333333334
12343,32,B: 100-1k,7.651006711409396
12351,4,C: <100,9.0
12353,2,C: <100,7.6
12354,6,C: <100,8.0
12355,2,C: <100,9.0
12368,47,B: 100-1k,8.59656652360515
12374,35,C: <100,7.428571428571429
12378,13,C: <100,9.25
12387,6,C: <100,7.611111111111111
12388,3,C: <100,6.142857142857143
12389,9,C: <100,8.066666666666666
12390,3,C: <100,7.916666666666667
12415,8,C: <100,7.536585365853658
12416,25,B: 100-1k,7.21978021978022
12428,17,C: <100,7.7272727272727275
12429,8,C: <100,8.0
12443,2,C: <100,7.9743589743589745
12450,21,B: 100-1k,7.071428571428571
12465,130,B: 100-1k,7.829493087557604
12473,35,B: 100-1k,7.3108108108108105
12475,2,C: <100,7.0
12476,4,C: <100,11.0
12477,6,C: <100,7.451612903225806
12478,10,C: <100,7.370833333333334
12479,62,B: 100-1k,7.698895027624309
12494,48,B: 100-1k,7.914893617021277
12495,90,B: 100-1k,7.784246575342466
12496,3,C: <100,7.4
12505,54,B: 100-1k,7.331818181818182
12507,9,C: <100,7.415384615384616
12511,8,C: <100,7.833333333333333
12519,4,C: <100,9.0
12520,86,B: 100-1k,7.8882352941176475
12534,27,B: 100-1k,7.483333333333333
12536,15,C: <100,7.714285714285714
12538,2,C: <100,5.666666666666667
12539,4,C: <100,11.333333333333334
12585,2,C: <100,8.0
12586,149,A: 1k-30k,7.550269299820466
12589,48,B: 100-1k,7.962616822429907
12592,8,C: <100,10.2
12593,6,C: <100,7.55
12595,5,C: <100,7.166666666666667
12607,17,C: <100,7.875
12625,14,C: <100,7.0
12646,2,C: <100,8.625
12655,2,C: <100,7.0
12656,9,C: <100,7.4324324324324325
12662,7,C: <100,7.444444444444445
12663,53,B: 100-1k,8.666666666666666
12665,5,C: <100,9.0
12666,191,A: 1k-30k,8.103626943005182
12681,11,C: <100,8.292682926829269
12684,4,C: <100,7.4
12685,31,B: 100-1k,7.879746835443038
12690,13,C: <100,7.666666666666667
12747,120,B: 100-1k,7.733918128654971
12757,7,C: <100,7.909090909090909
12768,14,C: <100,8.4
12771,216,A: 1k-30k,7.1208089409260245
12772,56,B: 100-1k,7.098802395209581
12773,38,B: 100-1k,7.7272727272727275
12774,5,C: <100,6.0
12775,88,B: 100-1k,7.144429160935351
12803,5,C: <100,7.5
12900,5,C: <100,7.655172413793103
12901,38,B: 100-1k,7.590286425902864
12910,3,C: <100,6.0
12913,3,C: <100,5.666666666666667
12924,7,C: <100,8.857142857142858
12943,82,B: 100-1k,8.25609756097561
12944,48,B: 100-1k,8.442396313364055
12945,50,B: 100-1k,8.403508771929825
12946,18,B: 100-1k,8.491525423728813
12951,22,B: 100-1k,8.142857142857142
12963,20,C: <100,6.603448275862069
12994,87,B: 100-1k,7.481178396072013
13045,18,C: <100,8.0
13052,51,B: 100-1k,7.637894736842105
13061,2,C: <100,8.0
13062,7,C: <100,9.428571428571429
13064,7,C: <100,5.857142857142857
13065,15,C: <100,6.6
13081,6,C: <100,7.481012658227848
13086,4,C: <100,8.279069767441861
13097,22,B: 100-1k,7.2635983263598325
13113,18,C: <100,9.08
13122,11,C: <100,8.581395348837209
13123,10,C: <100,7.73109243697479
13124,10,C: <100,8.470588235294118
13132,3,C: <100,9.333333333333334
13141,70,B: 100-1k,7.75886524822695
13143,21,C: <100,7.7317073170731705
13144,2,C: <100,8.8
13147,25,B: 100-1k,7.54054054054054
13154,68,B: 100-1k,7.9868421052631575
13163,74,B: 100-1k,7.848780487804878
13181,14,C: <100,8.333333333333334
13183,14,C: <100,8.333333333333334
13215,250,B: 100-1k,7.540229885057471
13225,17,C: <100,7.126436781609195
13229,2,C: <100,8.0
13242,3,C: <100,10.0
13251,14,C: <100,8.75
13255,3,C: <100,7.583333333333333
13258,66,B: 100-1k,8.467583497053045
13268,40,B: 100-1k,7.494318181818182
13278,75,B: 100-1k,7.310344827586207
13303,72,B: 100-1k,7.775568181818182
13341,35,B: 100-1k,8.011363636363637
13379,2,C: <100,10.0
13394,2,C: <100,8.666666666666666
13395,30,C: <100,9.166666666666666
13397,18,B: 100-1k,7.20873786407767
13418,14,C: <100,8.5
13422,40,B: 100-1k,7.878571428571429
13424,5,C: <100,11.0
13427,8,C: <100,7.5394736842105265
13430,284,A: 1k-30k,7.461118690313779
13433,12,C: <100,7.3076923076923075
13442,14,C: <100,7.2
13445,29,B: 100-1k,7.25
13451,40,B: 100-1k,7.58252427184466
13454,11,C: <100,7.645833333333333
13458,77,B: 100-1k,7.552929085303186
13461,37,B: 100-1k,7.675561797752809
13478,2,C: <100,8.666666666666666
13487,17,C: <100,7.925
13489,35,B: 100-1k,7.470370370370371
13491,11,C: <100,7.519760479041916
13492,26,B: 100-1k,7.305605786618445
